,ID,t,phi,f,P,mw,w10m,v,r,rf
600,1308,-9,124.7,1.91e-05,1005.0,0.0,1.7,18.2847184,404.8209602,0.0
601,1308,-6,124.4,1.96e-05,1004.0,0.0,1.71,18.27274529,382.7520465,1.71
602,1308,-3,124.1,2e-05,1004.0,0.0,2.11,18.2604848,367.8320951,9.78
603,1308,0,123.8,2.05e-05,1004.0,0.0,2.33,18.24793872,360.9237492,20.64
604,1308,3,123.5,2.1e-05,1004.0,0.0,3.16,18.23510892,362.4589059,19.2
605,1308,6,123.2,2.15e-05,1004.0,0.0,2.93,18.22199731,372.3058484,8.4
606,1308,9,122.65,2.24e-05,1003.0,17.5,2.76,33.86383741,411.1883688,0.0
607,1308,12,122.1,2.33e-05,1002.0,35.0,2.45,33.81635096,469.6027946,0.0
608,1308,15,121.5,2.37e-05,1002.0,35.0,2.01,23.79748439,490.9064463,0.0
609,1308,18,120.9,2.4e-05,1002.0,35.0,1.33,23.76372025,521.2447063,0.0
610,1308,21,120.45,2.43e-05,1002.0,35.0,0.99,17.39254334,546.2368661,0.0
611,1308,24,120.0,2.45e-05,1002.0,35.0,0.97,17.37487396,574.8677709,0.0
612,1913,-24,129.1,1.59e-05,1004.0,0.0,1.43,0.0,909.5149699,0.0
613,1913,-21,128.4,1.66e-05,1003.0,0.0,1.93,33.6456915,818.8897922,0.0
614,1913,-18,127.7,1.73e-05,1002.0,0.0,1.83,33.59822697,731.6980355,0.0
615,1913,-15,127.3,1.77e-05,1002.0,0.0,1.51,18.17603075,684.396278,0.0
616,1913,-12,126.9,1.81e-05,1002.0,0.0,1.37,18.16094065,638.4723596,0.0
617,1913,-9,126.5,1.86e-05,1001.0,17.5,1.84,20.61192829,594.2576862,0.0
618,1913,-6,126.1,1.91e-05,1000.0,35.0,1.62,20.5933907,553.7417846,0.0
619,1913,-3,125.55,2e-05,1000.0,35.0,1.44,33.98184714,511.2119931,0.0
620,1913,0,125.0,2.09e-05,1000.0,35.0,0.71,33.93908063,487.461375,0.0
621,1913,3,124.65,2.17e-05,999.0,37.5,2.41,27.05288676,494.7129343,0.0
622,1913,6,124.3,2.25e-05,998.0,40.0,4.78,27.03289068,515.1853285,0.0
623,1913,9,124.15,2.3e-05,996.0,42.5,3.83,17.46477098,542.2866001,0.0
624,1913,12,124.0,2.36e-05,994.0,45.0,2.77,17.46079908,572.9969626,0.0
625,1913,15,123.95,2.4e-05,993.0,47.5,3.05,14.90151792,607.3263046,0.0
626,1913,18,123.9,2.45e-05,992.0,50.0,3.4,14.90122789,642.9529757,0.0
627,1913,21,123.95,2.51e-05,991.0,52.5,3.42,16.73945478,689.2563001,0.0
628,1913,24,124.0,2.56e-05,990.0,55.0,2.87,16.73921349,736.0438483,0.0
629,2001,-24,124.4,1.55e-05,975.0,70.0,3.36,0.0,451.1755967,0.0
630,2001,-21,124.0,1.57e-05,977.5,67.5,3.36,16.26980844,402.5995118,0.0
631,2001,-18,123.6,1.6e-05,980.0,65.0,2.39,16.25975985,354.2083693,10.41
632,2001,-15,123.15,1.64e-05,980.0,65.0,2.74,19.69376008,294.9159196,19.32
633,2001,-12,122.7,1.67e-05,980.0,65.0,2.79,19.67737974,235.7457574,7.35
634,2001,-9,122.3,1.72e-05,986.0,57.5,2.83,19.38135159,177.5755296,4.23
635,2001,-6,121.9,1.76e-05,992.0,50.0,2.87,19.3653162,119.678222,5.88
636,2001,-3,121.6,1.81e-05,993.0,47.5,4.0,19.83114659,68.76076721,7.59
637,2001,0,121.3,1.87e-05,994.0,45.0,5.35,19.81929678,47.39515683,11.4
638,2001,3,120.95,1.95e-05,997.0,40.0,5.82,27.10479647,105.0151681,52.23
639,2001,6,120.6,2.03e-05,1000.0,35.0,6.91,27.08664533,181.7463583,157.68
640,2001,9,120.3,2.1e-05,1000.0,35.0,5.01,22.9691308,248.9910133,79.83
641,2001,12,120.0,2.16e-05,1000.0,35.0,1.5,22.95495411,316.8676423,18.33
642,2001,15,119.8,2.21e-05,1000.0,35.0,2.91,16.39966327,365.7342029,14.49
643,2001,18,119.6,2.26e-05,1000.0,35.0,1.64,16.39298823,414.6226091,0.0
644,2001,21,119.55,2.31e-05,1001.0,17.5,2.13,14.90208283,458.0436733,0.0
645,2001,24,119.5,2.36e-05,1002.0,0.0,1.59,14.90180292,501.6759712,0.0
646,1717,-24,129.8,2.04e-05,1008.0,0.0,1.89,0.0,960.7501063,0.0
647,1717,-21,128.95,2.03e-05,1007.0,0.0,1.73,30.51322383,869.9688178,0.0
648,1717,-18,128.1,2.02e-05,1006.0,0.0,1.55,30.52842147,779.1609279,0.0
649,1717,-15,127.75,2.03e-05,1006.0,0.0,1.52,13.64736879,745.9941051,0.0
650,1717,-12,127.4,2.05e-05,1006.0,0.0,1.32,13.6386486,713.7463607,0.0
651,1717,-9,126.55,2.05e-05,1005.0,0.0,1.04,30.32148854,625.5007763,0.0
652,1717,-6,125.7,2.04e-05,1004.0,0.0,0.73,30.32921064,538.0581355,0.0
653,1717,-3,125.35,2.06e-05,1004.0,0.0,0.31,13.6357248,509.3257258,0.0
654,1717,0,125.0,2.08e-05,1004.0,0.0,0.75,13.62690226,482.4632395,0.0
655,1717,3,124.95,2.13e-05,1004.0,0.0,0.96,16.74099353,501.9917926,0.0
656,1717,6,124.9,2.19e-05,1004.0,0.0,1.33,16.74078392,525.6333933,0.0
657,1717,9,124.55,2.28e-05,1004.0,0.0,1.76,30.36367964,553.1629677,0.0
658,1717,12,124.2,2.37e-05,1004.0,0.0,1.62,30.34234246,593.9096133,0.0
659,1717,15,123.45,2.42e-05,1004.0,0.0,2.6,30.13371675,591.9939887,0.0
660,1717,18,122.7,2.46e-05,1004.0,0.0,4.09,30.07706786,604.092592,0.0
661,1717,21,121.9,2.49e-05,1002.0,17.5,4.12,29.37994908,612.0029727,0.0
662,1717,24,121.1,2.52e-05,1000.0,35.0,2.2,29.33757954,632.3035479,0.0
663,1002,-24,126.5,1.8e-05,975.0,65.0,0.55,0.0,596.1634288,0.0
664,1002,-21,125.65,1.8e-05,975.0,65.0,1.0,30.56326237,504.6474551,0.0
665,1002,-18,124.8,1.8e-05,975.0,65.0,1.32,30.56326237,413.2085527,0.0
666,1002,-15,124.15,1.8e-05,975.0,65.0,1.37,23.43977846,342.798101,3.39
667,1002,-12,123.5,1.81e-05,975.0,65.0,1.5,23.43456943,272.4187649,2.76
668,1002,-9,122.9,1.81e-05,975.0,65.0,1.53,21.63878089,207.4419271,26.91
669,1002,-6,122.3,1.82e-05,975.0,65.0,0.85,21.63394249,142.4941158,60.6
670,1002,-3,121.6,1.81e-05,977.5,62.5,0.14,25.42898061,70.36124185,49.89
671,1002,0,120.9,1.8e-05,980.0,60.0,1.45,25.44009545,34.90191072,31.62
672,1002,3,120.25,1.82e-05,982.5,57.5,2.39,24.49485337,79.75457764,35.25
673,1002,6,119.6,1.85e-05,985.0,55.0,1.81,24.47463588,149.2086308,41.91
674,1002,9,118.95,1.88e-05,987.5,52.5,1.13,25.80531368,222.8856786,42.24
675,1002,12,118.3,1.92e-05,990.0,50.0,2.36,25.7755628,298.1699256,29.79
676,1002,15,118.0,1.96e-05,991.0,47.5,3.94,16.8084752,340.0849456,15.9
677,1002,18,117.7,2e-05,992.0,45.0,4.2,16.79676302,383.8596655,6.66
678,1002,21,116.9,2.01e-05,992.0,45.0,3.83,28.58798668,465.2563859,0.0
679,1002,24,116.1,2.02e-05,992.0,45.0,2.67,28.58082886,547.9181936,0.0
680,1203,-24,126.3,1.8e-05,1000.0,0.0,1.04,0.0,574.625273,0.0
681,1203,-21,125.9,1.83e-05,999.0,0.0,1.29,18.15071212,529.7696794,0.0
682,1203,-18,125.5,1.87e-05,998.0,0.0,0.75,18.13511732,487.1163319,0.0
683,1203,-15,125.3,1.9e-05,998.0,0.0,0.42,11.69755959,467.8869694,0.0
684,1203,-12,125.1,1.93e-05,998.0,0.0,1.56,11.69239196,450.6704155,0.0
685,1203,-9,124.95,1.97e-05,997.0,17.5,3.37,12.32327162,442.2615304,0.0
686,1203,-6,124.8,2e-05,996.0,35.0,2.87,12.3199054,436.9117428,0.0
687,1203,-3,124.55,2.04e-05,993.0,40.0,3.07,14.22789078,425.1249264,0.0
688,1203,0,124.3,2.08e-05,990.0,45.0,3.76,14.21937021,417.5310919,0.0
689,1203,3,124.3,2.11e-05,987.5,47.5,3.92,9.248138421,432.5099549,0.0
690,1203,6,124.3,2.14e-05,985.0,50.0,4.39,9.248214318,448.7016356,0.0
691,1203,9,124.4,2.17e-05,982.5,52.5,5.39,9.903300906,474.0693267,0.0
692,1203,12,124.5,2.2e-05,980.0,55.0,6.04,9.901635847,499.869604,0.0
693,1203,15,124.6,2.23e-05,980.0,55.0,5.42,9.899949775,526.0364011,0.0
694,1203,18,124.7,2.26e-05,980.0,55.0,4.36,9.89824281,552.5153082,0.0
695,1203,21,124.85,2.29e-05,980.0,55.0,4.66,10.65111859,582.9525267,0.0
696,1203,24,125.0,2.32e-05,980.0,55.0,4.67,10.64737441,613.4788941,0.0
697,2022,-24,125.7,1.82e-05,990.0,55.0,1.43,0.0,508.5862366,0.0
698,2022,-21,125.15,1.83e-05,982.5,60.0,1.43,19.8404372,449.1179671,0.0
699,2022,-18,124.6,1.83e-05,975.0,65.0,1.73,19.83597517,389.7273933,8.1
700,2022,-15,124.05,1.82e-05,972.5,67.5,2.24,20.10177415,330.8302991,6.84
701,2022,-12,123.5,1.81e-05,970.0,70.0,2.6,20.11050887,272.4187649,14.85
702,2022,-9,123.15,1.83e-05,967.5,72.5,3.93,14.58364226,233.5264862,29.43
703,2022,-6,122.8,1.86e-05,965.0,75.0,5.77,14.57375127,196.8459224,5.7
704,2022,-3,122.05,1.88e-05,967.5,72.5,7.45,27.45439745,121.0849735,21.96
705,2022,0,121.3,1.89e-05,970.0,70.0,10.49,27.43590458,64.75949806,92.76
706,2022,3,120.45,1.9e-05,977.5,62.5,11.08,30.50045818,83.29872572,71.49
707,2022,6,119.6,1.91e-05,985.0,55.0,11.91,30.49326662,162.5382448,87.84
708,2022,9,119.05,1.91e-05,982.5,57.5,11.18,19.69460987,217.8427704,74.67
709,2022,12,118.5,1.91e-05,980.0,60.0,8.47,19.69460987,274.7254304,53.85
710,2022,15,117.9,1.9e-05,980.0,60.0,7.24,21.56955715,336.6771134,38.97
711,2022,18,117.3,1.89e-05,980.0,60.0,6.42,21.57460775,399.5541546,35.79
712,2022,21,116.8,1.9e-05,980.0,60.0,5.62,18.00368269,453.4431913,0.0
713,2022,24,116.3,1.91e-05,980.0,60.0,4.96,17.99946717,507.3129196,0.0
714,1604,-24,126.9,1.69e-05,1002.0,0.0,2.17,0.0,654.615652,0.0
715,1604,-21,126.5,1.77e-05,1002.0,0.0,1.84,29.62527179,598.3545251,0.0
716,1604,-18,126.15,1.86e-05,1000.0,17.5,1.76,28.77704694,556.6153776,0.0
717,1604,-15,125.8,1.94e-05,998.0,35.0,1.27,28.75946147,526.2835067,0.0
718,1604,-12,125.1,2e-05,996.0,37.5,2.24,30.01373865,465.3608261,0.0
719,1604,-9,124.4,2.05e-05,994.0,40.0,4.37,29.96659795,415.8522405,0.0
720,1604,-6,124.1,2.08e-05,992.0,42.5,4.88,14.11643882,402.6354504,0.0
721,1604,-3,123.8,2.11e-05,990.0,45.0,4.35,14.10589972,393.6903201,2.82
722,1604,0,123.45,2.15e-05,987.5,47.5,3.63,16.64582661,389.6900555,2.97
723,1604,3,123.1,2.19e-05,985.0,50.0,4.02,16.6307925,392.2194133,1.26
724,1604,6,122.7,2.23e-05,980.0,55.0,4.1,19.16376022,403.5987572,0.0
725,1604,9,122.3,2.27e-05,975.0,60.0,4.31,19.14319217,422.7041606,0.0
726,1604,12,121.75,2.31e-05,975.0,60.0,5.52,22.31028797,439.9028317,0.0
727,1604,15,121.2,2.34e-05,975.0,60.0,5.51,22.28070967,466.2364505,0.0
728,1604,18,120.65,2.39e-05,977.5,57.5,5.05,23.22391275,505.7303245,0.0
729,1604,21,120.1,2.43e-05,980.0,55.0,4.17,23.18976846,551.2038727,0.0
730,1604,24,119.5,2.46e-05,980.0,55.0,3.74,23.70634784,597.2078888,0.0
731,1415,-24,127.0,1.9e-05,977.5,57.5,2.36,0.0,649.4465848,0.0
732,1415,-21,126.6,1.93e-05,975.0,60.0,2.72,17.03781861,609.3503637,0.0
733,1415,-18,126.15,1.96e-05,972.5,62.5,2.74,17.7028411,564.9975087,0.0
734,1415,-15,125.7,1.98e-05,970.0,65.0,2.46,17.68853223,522.4740597,0.0
735,1415,-12,125.1,2.02e-05,970.0,65.0,1.62,24.09805163,470.6573378,0.0
736,1415,-9,124.5,2.05e-05,970.0,65.0,1.96,24.06914905,425.2558843,0.0
737,1415,-6,123.95,2.09e-05,970.0,65.0,3.07,22.47833023,392.7215542,25.32
738,1415,-3,123.4,2.13e-05,970.0,65.0,5.12,22.45145247,370.0560495,19.71
739,1415,0,122.55,2.17e-05,970.0,65.0,6.31,33.53809139,352.1470145,25.17
740,1415,3,121.7,2.22e-05,970.0,65.0,7.75,33.4784437,362.7417557,26.7
741,1415,6,120.65,2.23e-05,972.5,62.5,7.76,37.13238602,361.939099,24.45
742,1415,9,119.6,2.24e-05,975.0,60.0,7.07,37.12196294,393.9899749,23.22
743,1415,12,118.9,2.24e-05,972.5,62.5,6.8,24.77939124,431.8611506,0.0
744,1415,15,118.2,2.25e-05,970.0,65.0,6.28,24.7724159,478.3255386,0.0
745,1415,18,117.25,2.28e-05,970.0,65.0,5.9,35.26051161,569.0649889,0.0
746,1415,21,116.3,2.32e-05,970.0,65.0,4.83,35.2051088,663.8512871,0.0
747,1415,24,115.45,2.34e-05,967.5,67.5,4.93,30.37782316,742.8229236,0.0
748,1209,-24,126.8,1.82e-05,1000.0,35.0,2.28,0.0,627.1124574,0.0
749,1209,-21,126.55,1.87e-05,998.0,37.5,2.4,17.3000411,599.8631884,0.0
750,1209,-18,126.3,1.92e-05,996.0,40.0,1.51,17.29145448,576.1908157,0.0
751,1209,-15,126.15,1.95e-05,996.0,40.0,1.9,10.68993477,564.0709142,0.0
752,1209,-12,126.0,1.98e-05,996.0,40.0,1.97,10.68670605,553.6145407,0.0
753,1209,-9,125.75,2e-05,993.0,42.5,1.71,11.5867417,533.1848469,0.0
754,1209,-6,125.5,2.03e-05,990.0,45.0,1.02,11.57986174,514.3960286,0.0
755,1209,-3,125.2,2.08e-05,987.5,50.0,2.01,18.24155917,501.5137302,0.0
756,1209,0,124.9,2.13e-05,985.0,55.0,3.14,18.22858822,494.6120429,0.0
757,1209,3,124.8,2.16e-05,985.0,55.0,2.36,9.903961021,500.9547713,0.0
758,1209,6,124.7,2.19e-05,985.0,55.0,2.7,9.902304398,508.9966037,0.0
759,1209,9,124.55,2.23e-05,985.0,55.0,4.09,13.98983431,522.188097,0.0
760,1209,12,124.4,2.27e-05,985.0,55.0,5.31,13.9859985,538.4166899,0.0
761,1209,15,124.65,2.31e-05,985.0,55.0,5.82,15.65249608,584.4738412,0.0
762,1209,18,124.9,2.36e-05,985.0,55.0,5.49,15.64241597,630.5244987,0.0
763,1209,21,125.05,2.39e-05,982.5,55.0,5.0,12.28046852,665.6184963,0.0
764,1209,24,125.2,2.43e-05,980.0,55.0,6.0,12.27644907,700.8165066,0.0
765,1104,-24,127.4,1.56e-05,1006.0,0.0,1.84,0.0,739.3859627,0.0
766,1104,-21,127.05,1.62e-05,1006.0,0.0,2.01,22.41196535,685.0353931,0.0
767,1104,-18,126.7,1.69e-05,1006.0,0.0,1.76,22.39761025,633.4293206,0.0
768,1104,-15,126.15,1.75e-05,1005.0,0.0,1.47,27.10211992,563.8717033,0.0
769,1104,-12,125.6,1.81e-05,1004.0,0.0,1.31,27.07048715,498.4166534,0.0
770,1104,-9,125.25,1.86e-05,1004.0,0.0,0.51,19.40585858,459.8410943,0.0
771,1104,-6,124.9,1.91e-05,1004.0,0.0,1.7,19.39081569,426.0319491,0.0
772,1104,-3,124.7,1.95e-05,1003.0,0.0,2.23,14.78982318,412.298234,0.0
773,1104,0,124.5,1.99e-05,1002.0,0.0,1.77,14.78400932,403.1369652,0.0
774,1104,3,124.35,2.04e-05,1002.0,0.0,1.66,15.73161649,406.0739253,0.0
775,1104,6,124.2,2.09e-05,1002.0,0.0,2.68,15.72805044,414.5007176,0.0
776,1104,9,123.95,2.14e-05,1002.0,0.0,2.36,18.859733,423.6503131,0.0
777,1104,12,123.7,2.2e-05,1002.0,0.0,2.47,18.84973844,440.1182165,0.0
778,1104,15,123.15,2.27e-05,1003.0,0.0,3.47,28.10846113,455.4592853,0.0
779,1104,18,122.6,2.33e-05,1004.0,0.0,4.57,28.06606247,485.5247519,0.0
780,1104,21,121.8,2.37e-05,1003.0,0.0,4.72,30.18254413,495.4069929,0.0
781,1104,24,121.0,2.4e-05,1002.0,0.0,4.02,30.13517892,521.1765123,0.0
782,2018,-24,126.9,1.69e-05,993.0,47.5,1.24,0.0,654.615652,0.0
783,2018,-21,126.4,1.69e-05,992.0,50.0,1.34,18.04815257,601.7127689,0.0
784,2018,-18,125.55,1.69e-05,988.5,55.0,1.54,30.68185937,512.3735261,0.0
785,2018,-15,124.7,1.69e-05,985.0,60.0,1.45,30.68185937,424.1930942,0.0
786,2018,-12,123.95,1.68e-05,980.0,65.0,2.06,27.14093224,350.2816263,3.51
787,2018,-9,123.2,1.67e-05,975.0,70.0,2.57,27.1465164,280.4827455,12.57
788,2018,-6,122.5,1.66e-05,975.0,70.0,2.79,25.55735202,226.5798095,20.4
789,2018,-3,121.8,1.65e-05,975.0,70.0,3.58,25.56755566,189.0036103,19.92
790,2018,0,121.1,1.65e-05,975.0,70.0,5.06,25.36096204,161.8706424,27.3
791,2018,3,120.4,1.66e-05,975.0,70.0,6.73,25.35580956,168.1089496,62.85
792,2018,6,119.6,1.67e-05,975.0,67.5,9.56,29.12484084,208.2454841,24.75
793,2018,9,118.8,1.69e-05,975.0,65.0,11.81,29.11297602,271.4725031,10.38
794,2018,12,118.15,1.69e-05,970.0,70.0,8.27,23.46259834,334.541731,8.25
795,2018,15,117.5,1.69e-05,965.0,75.0,6.74,23.46259834,400.0598743,0.0
796,2018,18,116.75,1.69e-05,960.0,77.5,5.62,27.07222885,477.383519,0.0
797,2018,21,116.0,1.69e-05,955.0,80.0,5.26,27.07222885,555.8187167,0.0
798,2018,24,115.2,1.69e-05,952.5,82.5,4.1,28.87704411,640.2478755,0.0
799,1329,-24,126.8,2.15e-05,992.0,50.0,2.65,0.0,682.4541811,0.0
800,1329,-21,126.1,2.17e-05,991.0,52.5,2.26,25.40611308,623.3505804,0.0
801,1329,-18,125.4,2.19e-05,990.0,55.0,1.35,25.38624778,568.5664345,0.0
802,1329,-15,124.8,2.19e-05,987.5,57.5,0.74,21.30803987,520.6520459,0.0
803,1329,-12,124.2,2.2e-05,985.0,60.0,1.49,21.30219566,476.5696921,0.0
804,1329,-9,123.65,2.22e-05,982.5,62.5,1.64,20.79251339,453.5940273,0.0
805,1329,-6,123.1,2.25e-05,980.0,65.0,1.44,20.77207022,438.5256435,0.0
806,1329,-3,122.45,2.27e-05,977.5,67.5,1.87,23.58135659,423.0444788,0.0
807,1329,0,121.8,2.28e-05,975.0,70.0,3.01,23.56217023,419.1791946,0.0
808,1329,3,121.2,2.3e-05,975.0,70.0,3.48,21.44714988,421.8988676,0.0
809,1329,6,120.6,2.31e-05,975.0,70.0,2.34,21.43503895,434.2495148,0.0
810,1329,9,119.95,2.33e-05,975.0,70.0,2.23,24.01423531,467.4190708,0.0
811,1329,12,119.3,2.36e-05,975.0,70.0,2.01,23.9884409,508.6241984,0.0
812,1329,15,118.75,2.37e-05,975.0,70.0,1.99,19.64811884,541.4979469,0.0
813,1329,18,118.2,2.38e-05,975.0,70.0,2.06,19.63670342,578.4676407,0.0
814,1329,21,117.75,2.4e-05,975.0,70.0,3.33,16.71254635,617.4593326,0.0
815,1329,24,117.3,2.42e-05,975.0,70.0,2.96,16.69891152,657.8725498,0.0
816,1905,-24,127.5,2.13e-05,998.0,0.0,0.1,0.0,743.0527652,0.0
817,1905,-21,126.75,2.13e-05,998.0,0.0,0.41,26.61383962,669.1078,0.0
818,1905,-18,126.0,2.13e-05,998.0,0.0,1.35,26.61383962,596.6845235,0.0
819,1905,-15,125.45,2.13e-05,996.0,17.5,1.95,19.5990752,547.5120693,0.0
820,1905,-12,124.9,2.14e-05,994.0,35.0,2.22,19.59386945,500.4798047,0.0
821,1905,-9,124.4,2.14e-05,994.0,35.0,3.16,17.82452616,460.4260207,0.0
822,1905,-6,123.9,2.15e-05,994.0,35.0,3.76,17.81977131,423.3964394,0.0
823,1905,-3,123.65,2.16e-05,994.0,35.0,3.19,9.050386341,408.2377548,0.0
824,1905,0,123.4,2.16e-05,994.0,35.0,2.73,9.048033735,394.3883951,8.7
825,1905,3,123.45,2.21e-05,994.0,35.0,3.11,14.90262716,431.8973334,0.0
826,1905,6,123.5,2.26e-05,994.0,35.0,4.53,14.90235759,470.6346666,0.0
827,1905,9,123.6,2.31e-05,994.0,35.0,4.28,17.01524025,517.7848561,0.0
828,1905,12,123.7,2.37e-05,994.0,35.0,4.89,17.01356603,565.5525935,0.0
829,1905,15,123.9,2.46e-05,993.0,35.0,6.08,28.61285895,647.795727,0.0
830,1905,18,124.1,2.55e-05,992.0,35.0,6.98,28.60548454,730.6899515,0.0
831,1905,21,124.1,2.63e-05,992.0,35.0,7.03,25.89886431,800.4243322,0.0
832,1905,24,124.1,2.71e-05,992.0,35.0,5.08,25.89959218,871.499174,0.0
833,1208,-24,126.2,1.92e-05,1004.0,0.0,1.81,0.0,565.5520917,0.0
834,1208,-21,125.9,1.93e-05,1004.0,0.0,2.95,11.35185759,535.1284763,0.0
835,1208,-18,125.6,1.94e-05,1004.0,0.0,3.51,11.34696804,505.2318008,0.0
836,1208,-15,125.25,1.96e-05,1004.0,0.0,3.42,13.68147985,471.9680393,0.0
837,1208,-12,124.9,1.98e-05,1004.0,0.0,3.39,13.67306772,440.1316771,0.0
838,1208,-9,124.6,2e-05,1004.0,0.0,3.69,13.00923989,416.9694888,0.0
839,1208,-6,124.3,2.03e-05,1004.0,0.0,3.43,13.00040407,396.4263551,2.88
840,1208,-3,123.85,2.08e-05,1003.0,0.0,3.23,23.08761217,380.9123537,4.59
841,1208,0,123.4,2.14e-05,1002.0,0.0,3.33,23.06142615,378.0154443,4.68
842,1208,3,123.05,2.22e-05,1002.0,0.0,4.38,28.69651205,416.926501,0.0
843,1208,6,122.7,2.31e-05,1002.0,0.0,5.49,28.6758182,468.8602448,0.0
844,1208,9,121.6,2.34e-05,1001.0,0.0,4.82,39.74214258,464.7068721,0.0
845,1208,12,120.5,2.37e-05,1000.0,0.0,3.72,39.68613052,490.50458,0.0
846,1208,15,119.55,2.35e-05,1000.0,0.0,3.47,33.81895814,494.7874138,0.0
847,1208,18,118.6,2.33e-05,1000.0,0.0,3.24,33.84825392,519.3547451,0.0
848,1208,21,118.1,2.33e-05,999.0,0.0,2.84,17.57382763,546.8041033,0.0
849,1208,24,117.6,2.33e-05,998.0,0.0,3.4,17.57382763,577.7709002,0.0
850,2015,-24,124.8,1.73e-05,1004.0,0.0,1.27,0.0,422.2653043,0.0
851,2015,-21,124.55,1.73e-05,1005.0,0.0,1.59,9.008847794,395.8904045,32.85
852,2015,-18,124.3,1.73e-05,1006.0,0.0,1.6,9.008847794,369.6096667,20.67
853,2015,-15,124.1,1.73e-05,1006.0,0.0,1.79,7.44208942,350.1977455,13.17
854,2015,-12,123.9,1.72e-05,1006.0,0.0,1.1,7.443577184,331.1342884,12.24
855,2015,-9,123.25,1.69e-05,1007.0,0.0,1.11,25.21458028,276.9243353,14.01
856,2015,-6,122.6,1.66e-05,1008.0,0.0,1.04,25.23712459,234.5664963,16.47
857,2015,-3,121.9,1.64e-05,1007.0,0.0,2.14,25.90484812,199.1219007,17.43
858,2015,0,121.2,1.62e-05,1006.0,0.0,2.91,25.91975747,190.5774233,19.56
859,2015,3,120.15,1.62e-05,1007.0,0.0,3.02,38.03104227,214.5880085,27.06
860,2015,6,119.1,1.61e-05,1008.0,0.0,2.37,38.03858048,286.0543756,25.41
861,2015,9,118.55,1.6e-05,1007.0,0.0,2.97,19.99107497,334.766906,29.61
862,2015,12,118.0,1.6e-05,1006.0,0.0,2.2,19.99498094,386.6898323,50.34
863,2015,15,117.4,1.6e-05,1006.0,0.0,1.61,21.7935346,440.0049723,0.0
864,2015,18,116.8,1.61e-05,1006.0,0.0,1.37,21.78925412,496.1740726,0.0
865,2015,21,116.25,1.64e-05,1005.0,0.0,1.85,21.21694758,543.2759493,0.0
866,2015,24,115.7,1.66e-05,1004.0,0.0,1.7,21.2018285,593.3025643,0.0
867,1101,-24,125.05,1.69e-05,996.0,35.0,3.42,0.0,460.3194491,0.0
868,1101,-21,124.7,1.7e-05,996.0,35.0,2.12,13.15899415,420.668698,0.0
869,1101,-18,124.45,1.73e-05,996.0,35.0,1.84,12.91147854,386.7659887,1.38
870,1101,-15,124.2,1.76e-05,996.0,35.0,1.77,12.90475168,353.9714663,4.98
871,1101,-12,123.95,1.79e-05,995.0,35.0,2.41,12.89790991,322.6119882,6.72
872,1101,-9,123.7,1.82e-05,994.0,35.0,3.09,12.89095356,293.1355152,13.44
873,1101,-6,123.4,1.86e-05,993.0,37.5,3.86,15.45894622,261.1243987,43.17
874,1101,-3,123.1,1.89e-05,992.0,40.0,4.69,15.4485515,234.1679396,53.16
875,1101,0,123.0,1.93e-05,992.0,40.0,5.43,9.915851342,231.8805275,41.1
876,1101,3,122.9,1.96e-05,992.0,40.0,6.11,9.91435843,233.4376407,28.65
877,1101,6,122.7,2e-05,992.0,40.0,5.99,14.78316911,236.8771846,23.49
878,1101,9,122.5,2.04e-05,992.0,40.0,6.32,14.77722039,248.425772,23.58
879,1101,12,122.4,2.1e-05,994.0,37.5,6.11,17.02158747,282.0448504,17.64
880,1101,15,122.3,2.15e-05,996.0,35.0,5.98,17.02005389,320.3556914,13.02
881,1101,18,122.3,2.2e-05,996.0,35.0,6.5,14.79739048,360.6829337,9.15
882,1101,21,122.3,2.25e-05,996.0,35.0,6.51,14.79759299,401.8679689,0.0
883,1101,24,122.25,2.32e-05,996.0,35.0,5.98,22.26639754,463.2041511,0.0
884,1013,-24,124.65,2.23e-05,890.0,122.5,1.27,0.0,529.9097284,0.0
885,1013,-21,124.2,2.2e-05,885.0,125.0,1.59,18.40818008,476.5696921,0.0
886,1013,-18,123.75,2.19e-05,885.0,125.0,2.08,16.02779235,439.5230135,0.0
887,1013,-15,123.3,2.19e-05,885.0,125.0,2.64,16.03215053,404.7656539,0.0
888,1013,-12,122.6,2.16e-05,897.5,115.0,2.77,25.87960198,345.0691481,0.9
889,1013,-9,121.9,2.14e-05,910.0,105.0,3.03,25.9052814,293.6904786,0.63
890,1013,-6,121.35,2.12e-05,925.0,97.5,3.74,20.29530461,263.2617601,7.47
891,1013,-3,120.8,2.1e-05,940.0,90.0,5.52,20.31021644,244.4566897,16.5
892,1013,0,120.25,2.08e-05,945.0,87.5,5.67,20.3250004,240.0912156,18.75
893,1013,3,119.7,2.07e-05,950.0,85.0,5.86,20.33965637,250.9843316,22.47
894,1013,6,119.45,2.07e-05,950.0,82.5,6.63,8.894610387,266.4748546,26.04
895,1013,9,119.2,2.07e-05,950.0,80.0,6.13,8.894610387,283.634651,20.25
896,1013,12,118.9,2.07e-05,950.0,80.0,5.95,10.82988341,309.8326614,12.45
897,1013,15,118.6,2.08e-05,950.0,80.0,5.94,10.82715339,337.1057483,13.32
898,1013,18,118.25,2.08e-05,950.0,80.0,5.2,12.44599778,366.0765597,14.73
899,1013,21,117.9,2.08e-05,950.0,80.0,5.29,12.44599778,396.4493172,18.27
